,Identifiers,Text_Data,Category
327,"pt,appellant,respondent,contract,court",section evidence act one person declaration act omission intentionally c,Finance
328,"pt,appellant,respondent,contract,court",lordships peter olabisi igejustice court appeal elfrieda oluwayemisi williamsdawodujustice court appeal mohammed baba idrisjustice court appeal g vision construction nigeria limited mr ellie abou ghazalehappelants yemsal reproc nigeria limitedrespondents ratio decidendi action causes action definition cause action cause action defined facts gives person right judicial relief situation state facts would entitle party sustain action give right seek judicial remedy behalf institute judicial proceeding case egbe vs adefarasin nwlr pt oputa jsc defining cause action reiterated thus cause action admittedly expression defiles definition safely defined fact facts establish give rise right action factual situation gives person right judicial relief also cause action defined case spdc nig vs okonedo nwlr pt factual situation existence entitles plaintiff obtain court remedy another person facts constitutes essential ingredients enforceable right claim read context view analytics action causes action court determines cause actionreasonable cause action determine cause action trite recourse must statement claim see case owuru anor vs adigwu anor lpelr sc read context view analytics jurisdiction territorial jurisdiction determines territorial jurisdiction court action founded breach contract examined claim appellants respondents trial court come conclusion cause action trial court one arose contract appellants respondent court jurisdiction entertain suit leading appeal high court anambra state contract executed contract asphalt works ekwulobiankpolowuakpoachinaumuchu road anambra state nigeria high court federal capital territory suit leading appeal instituted jurisdiction simply means courts power decide case issue see blacks law dictionary th edition jurisdiction authority court decide matters litigated see case mobil producing nig vs lasepa nwlr pt sc apex court,Finance
329,"pt,appellant,respondent,contract,court",stated various types jurisdiction substantive jurisdiction refers matters court adjudicate usually expressed statutes also territorial jurisdiction focus appeal territorial limit court power decide refers geographical area matters brought court adjudication arose courts usually seized matters occur outside territory see case dairo vs ubn nwlr pt held cause action arose contractual relationship respondent appellants true subject matter contract technical causes action parties contract case may carrying businesses different states contracted different states may difficult determine state high court jurisdiction appropriate order look regard order rule federal capital territory civil procedure rules provides suits specific performance breach contract shall contract ought performed defendant resides carries business federal capital territory abuja commenced determined high court federal capital territory abuja even order rules anambra state high court civil procedure rules contract performed also similar provisions thus suits specific performance upon breach contract may commenced determined judicial division contract made ought performed defendant resides carry business provisions clear place contract ought performed defendant resides carries business may determine jurisdiction court conditions disjunctive could give court jurisdiction hear matter parties carry business two different jurisdictions may important ascertain acceptance took place place contract would consummated clear statement claim however virtue provisions order rule high court federal capital territory civil procedure rules order rule anambra state civil procedure rules mind appellants reside business federal capital territory abuja view action properly commenced heard abuja therefore follows trial court jurisdiction hear matter instituted addition also trite determine jurisdiction statement claim court look see case inakoju vs adeleke ors lpelr sc looking documents pleaded statement claim especially exhibits p p contained pages record appeal introduction exhibits reads thus agreement made g vision construction nigeria limited address plot jc obande closer utako district abuja yemsa reproc nigeria limited address kilometer amansa enugu onitsha expressway even letter dated th july exhibit p respondent counsel demanding balance contractual sum addressed appellants place business abuja also acknowledged even appellants counsel appellants brief argument confirmed appellants carry business abuja plot j c obande close utako district abuja even though argued said order rule rules trial court cited court somewhere judgment relates judicial division would need overflog issue dealt regards territorial jurisdiction appellants counsel merely misinterpreted decision court niger build const co ltd vs giwa nwlr pt counsel cited paragraphs appellants brief argument relates territorial jurisdiction judicial division also appellants counsel misinterpreted section constitution however better,Finance
330,"pt,appellant,respondent,contract,court",interpretation would reproduce sections constitution thus subject provisions section provisions constitution addition otter jurisdiction may conferred upon high court federal capital territory abuja shall jurisdiction hear determine civil proceedings existence extent legal right power duty liability privilege interest obligation claim issue hear determine criminal proceedings involving relating penalty forfeiture punishment liability respect offence committed person reference civil criminal proceedings section includes reference proceedings originate high court federal capital territory abuja brought high court federal capital territory abuja dealt court exercise appellate supervisory jurisdiction emphasis mine cardinal principle interpretation provisions statute read isolation thus understand true meaning statute statute must read whole see akpamgbookadigbo ors vs chidi ors lpelr sc looking sentence words emphasized subsection clear addition jurisdiction may conferred upon law high court federal capital territory abuja shall jurisdiction hear determine matters mentioned therein interpreting provision consideration would rules trial court inclusion word jurisdiction may conferred upon law empowered high court federal capital territory civil procedure rules virtue order rule jurisdiction trial court relates cause action hand also regard fact appellants resides within jurisdiction trial court subsection beginning another paragraph subsection includes every proceeding originate high court federal capital territory abuja brought high court federal capital territory abuja dealt court exercise appellate supervisory jurisdiction subsection preclude provision subsection clearly provided jurisdiction conferred section addition jurisdiction may conferred upon high court federal capital territory law case high court federal capital territory civil procedure rules simply put constitution empowered high court federal capital territory civil procedure rules vest jurisdiction trial court hence application order rule high court federal capital territory civil procedure rules case hand reproduced sections considered view provision clear unambiguous settled area construction primary concern courts ascertainment intention law makers see case adesanoye ors vs adewole anor lpelrsc conclusion therefore consideration findings issue strong unshaken view cause action leading suit trial court one contract one simple debt recovery argued respondents counsel also trial court vested jurisdiction hear matter leading appeal also determine hereby resolve issue appellant read context view analytics contract terms contract duty court interprete contracts made parties duty court interpret agreement parties accordance terms contract entered parties trite courts imbued judicial authority jurisdiction give life contractual agreements made parties provided contracts rooted within law law terms contractual,Finance
331,"pt,appellant,respondent,contract,court",agreements parties clear unambiguous duty courts construe agreementscontracts line clear intention contracting parties see gabriel olatunde vs obafemi awolowo university anor scnj read context view analytics judgement summary introduction appeal borders breach contract facts appeal decision honourable justice adeniyi high court fct sitting abuja writ summons respondent plaintiff trial court instituted action undefended list procedure st nd respondents defendants trial court respectively sought following reliefs defendants jointly severally sum n eight million one hundred thirty thousand naira outstanding balance owed plaintiff defendants actual executed quantities contract asphalt works ekwulobiankpologwuakpoachinaumuchu road anambra state nigeria interest said sum n calculated rate thirty two per centum per annum date writ judgment interest judgment sum calculated rate twenty five percentum per annum date judgment liquidation judgment sum plaintiffs attorneys fee sum n two million naira cost suit assessed n two hundred fifty thousand naira upon consideration affidavit filed appellants support notice intention defend suit suit transferred general cause list respondent plaintiff trial court instituted action claiming st appellant secured road construction contract anambra state government subcontracted respondent asphalting aspect,Finance
332,"pt,appellant,respondent,contract,court",contract terms agreed parties respondent claims even though performed part obligations subcontract anambra state government terminated st appellants contract said road construction result inability part st appellant deliver previous contract anambra state government respondent claims time main contract terminated asphalted distance agreed cost n st appellant paid sum n refused pay balance despite repeated demand respondent also claims obtained overdraft facility bankers order execute said subcontract hand appellants counterclaimed respondent follows sum n twenty million naira genera damages breach contract agreement signed parties sum n ten million naira damages loss goodwill eyes government anambra state considering evidence led parties learned trial judge honourable justice adeniyi delivered judgment suit fcthccv th may wherein trial judge granted judgment favour respondent dissatisfied judgment trial court appellants filed appeal court appeal issues court determined appeal based following issues determination whether high court federal capital territory abuja trial court jurisdiction suit instituted respondent trial court cause action arose anambra state based evidence trial court whether trial court right held respondent proved case justify judgment entered favour respondent sum n,Finance
333,"pt,appellant,respondent,contract,court",decisionheld final analysis court appeal dismissed appeal mohammed baba idris jca delivering leading judgment writ summons dated filed th september supported affidavit setting facts respondent plaintiff trial court instituted action undefended list procedure st nd respondents defendants trial court respectively sought following reliefs defendants jointly severally sum n eight million one hundred thirty thousand naira outstanding balance owed plaintiff defendants actual executed quantities contract asphalt works ekwulobiankpologwuakpoachinaumuchu road anambra state nigeria interest said sum n calculated rate thirty two per centum per annum date writ judgment interest judgment sum calculated rate twenty five percentum per annum date judgment liquidation judgment sum plaintiffs attorneys fee sum n two million naira,Finance
334,"pt,appellant,respondent,contract,court",cost suit assessed n two hundred fifty thousand naira upon consideration affidavit filed appellants support notice intention defend suit suit transferred general cause list going appeal facts involved appeal summarized hereunder respondent plaintiff trial court instituted action claiming st appellant secured road construction contract anambra state government subcontracted respondent asphalting aspect contract terms agreed parties respondent claims even though performed part obligations subcontract anambra state government terminated st appellants contract said road construction result inability part st appellant deliver previous contract anambra state government respondent claims time main contract,Finance
335,"pt,appellant,respondent,contract,court",terminated asphalted distance agreed cost n st appellant paid sum n refused pay balance despite repeated demand respondent also claims obtained overdraft facility bankers order execute said subcontract hand appellants counterclaimed respondent follows sum n twenty million naira genera damages breach contract agreement signed parties sum n ten million naira damages loss goodwill eyes government anambra state respondent trial court opened case th january calling one witness testified tendered seven documents admitted marked exhibits p p exhibit p original agreement asphalt works ekwuiobia,Finance
336,"pt,appellant,respondent,contract,court",nkpologwuakpoachinaumuchu road made g vision construction nig ltd yemsal reproc nig ltd dated exhibit p photocopy addendum agreement exhibit p made parties dated br p styleboxsizing inherit margin px padding px br exhibit p original letter dated th september written deputy md ag vision construction nig ltd md yemsal reproc nig ltd captioned asphalt surfacing ewkolobiaachinaumuchu road anambra state exhibit p p two booklets waybilldelivery note period containing duplicates waybillsdelivery notes yernsal reproc nig ltd made deliveries asphalt appellants relevant dates exhibit p acknowledged copy letter dated written law firm okey uzoho co behalf plaintiff md appellants captioned overdue debt n owed yemsal reproc nig limited exhibit p original document dated november offer niom banking facility made first city monument bank md yemsal reproc nig ltd,Finance
337,"pt,appellant,respondent,contract,court",respondent closed case th january matter adjourned th february defence open case appellants opened defence th february called one witness testified tendered document appellants closed case th february matter adjourned th march adoption final written addresses parties filed adopted respective written addresses th march considering evidence led parties learned trial judge honourable justice adeniyi delivered judgment suit fcthccv th may wherein trial judge granted judgment favour respondent dissatisfied judgment trial court appellants filed notice appeal dated th june comprising eight grounds appeal parties appeal court filed exchanged respective briefs argument,Finance
338,"pt,appellant,respondent,contract,court",appellants brief argument settled counsel ifere jacob ochogbur esq dated th september filed th september following issues determination distilled grounds appeal follows whether high court federal capital territory abuja trial court jurisdiction suit instituted respondent trial court cause action arose anambra state grounds notice appeal based evidence trial court whether trial court right held respondent proved caser justify judgment entered favour respondent sum n grounds notice appeal issue one appellants counsel argued issue bring focus extent trial court ie territorial jurisdiction high court federal capital territory counsel argued issue jurisdiction brought time fact appellants participated proceedings trial court calling witness cannot confer jurisdiction trial court territorial,Finance
339,"pt,appellant,respondent,contract,court",jurisdiction point counsel cited case ofawuse v odili nwlr pt appellants counsel also argued appellants reside within jurisdiction trial court alone cannot confer territorial jurisdiction trial court entertain matter especially subject matter wholly allegedly executed anambra state counsel argued trial court jurisdiction entertain matters arose within fct abuja point counsel referred court section constitution amended appellants counsel also argued order determine jurisdiction court court enjoined look statement claim trial court calm perusal statement claim shows clearly plaintiffs claim premised contract asphalt works purportedly executed ekwulobiankpologwuakpoachinaumuchu road anambra state point counsel cited case ag fed vs ag lagos state nwlr pt appellants counsel also argued issue jurisdiction,Finance
340,"pt,appellant,respondent,contract,court",trial court entertain matter basic fundamental proceedings led trial court entering judgment favour respondent counsel argued trial court jurisdiction entertain matter decision arises proceedings becomes nullity liable set aside point counsel cited case madukolu vs nkedilim nlr conclusion argument issue one appellants counsel urged court hold commencing suit trial court respondent embarked forum shopping condoned trial court counsel urged court resolve issue appellants favour declare decision trial court nullity issue two appellants counsel argued last clause exhibits p p specifically provides shall remeasurement issuance final certificate actual quantity work executed plaintiff counsel submitted words subject contained exhibits p p cannot construed optional permissive found trial,Finance
341,"pt,appellant,respondent,contract,court",court constitute words qualification condition dependent limitation subservient appellants counsel also argued exhibits p p suggests laying asphalt respondent conclude agreement parties trial court properly construed words subject ought arrived conclusion asphalt work executed respondent absolute automatic qualified conditional relevant terms exhibit p p requires asphalt work executed respondent remeasured point counsel cited case bps constr engr co ltd vs fcda nwlr pt appellants counsel argued evidence trial court shows final certificate even issued respondent st appellant would helped trial court determine actual measure work executed contract respondent counsel submitted without remeasurement issuance certificate respondent st appellant,Finance
342,"pt,appellant,respondent,contract,court",grossly impossible trial court determine measurement work done respondent site appellants counsel also submitted exhibit p page record appeal cannot qualify admission respondent completed distance found trial court point counsel cited case samabey international communications ltd vs celtel nigeria limited lpelr ca counsel argued exhibit p cannot construed admission since trial court already found exhibit p complained quality work allegedly executed trial court appellants counsel also argued calm perusal exhibit p shows st appellant seriously objected work respondent claimed executed site appellants counsel argued respondent order show allegedly executed contract tendered exhibit p p shows asphalt purportedly supplied site said exhibits p p exhibits,Finance
343,"pt,appellant,respondent,contract,court",trial court show said asphalt blended sharp sand laid ground finished thickness less mm stipulated contract st appellant respondent conclusion issuer appellants counsel argued law admissions necessarily conclusive maker point counsel cited case nwankwo vs nwankwo counsel urged court allow appeal set aside decision trial court hand respondent filed brief argument dated th december filed th december settled counsel okey neil uzohor esq raised two issues determination suit fall within jurisdictional competence honourable trial court ground totality evidence court respondent discharge onus proof preponderance evidence balance probabilities ground,Finance
344,"pt,appellant,respondent,contract,court",issue one respondents counsel argued appeal anchored case breach contract lower court action recovery debt even though conceded debt arose subcontract performed anambra state whereby cause action arose federal capital territory abuja respondent made formal demand appellants payment overdue debt say cause action arose suit rd august abuja fct respondents counsel also argued even assuming suit actually founded breach contract contended appellants dispute rules court governing place instituting trial high court federal capital territory civil procedure rules point counsel cited order rules said rules counsel argued contention respondent suit one simple debt recovery falls provisions order rule said rules conclusion argument issue respondents counsel argued argument including cited authorities,Finance
345,"pt,appellant,respondent,contract,court",advanced appellants respect issue one brief argument wholly misconceived discountenanced court issue two respondents counsel argued despite stating obvious judgment pages record appeal trial court relied corroborating direct documentary evidence anchor judgment complained respondents counsel also argued appellants fishing expedition regards issue two counsel argued civil action burden proof static preponderates accordance evidence adduced party point counsel cited case daodu vs nnpc nwlr pt sc respondents counsel argued appellants unable proffer evidence whether anambra state government howsoever prove admitted meet standard agreed parties,Finance
346,"pt,appellant,respondent,contract,court",counsel referred court section evidence act conclusion respondents counsel argued points raised appellants issue points learned trial judge dealt depth extensor pages record appeal would adopt reasoning trial judge urged court dismiss appeal affirm decision lower court resolution summarized arguments counsel parties wish adopt issues raised appellants herein address issues thereon whether high court federal capital territory abuja trial court jurisdiction suit instituted respondent trial court cause action arose anambra state based evidence trial court whether trial court right held respondent proved case justify judgment entered favour,Finance
347,"pt,appellant,respondent,contract,court",respondent sum n issue one whether high court federal capital territory abuja trial court jurisdiction suit instituted suit instituted respondent trial court cause action arose anambra state dealing issue important court considers following cause action suit leading appeal court jurisdiction entertain suit leading appeal issues valid cause action competent jurisdiction important judicial proceedings necessary successful litigation cause action defined facts gives person right judicial relief situation state facts would entitle party sustain action give right seek judicial remedy behalf institute judicial,Finance
348,"pt,appellant,respondent,contract,court",proceeding case egbe vs adefarasin nwlr pt oputa jsc defining cause action reiterated thus cause action admittedly expression defiles definition safely defined fact facts establish give rise right action factual situation gives person right judicial relief also cause action defined case ofspdc nig vs okonedo nwlr pt factual situation existence entitles plaintiff obtain court remedy another person facts constitutes essential ingredients enforceable right claim taken look meaning cause action pertinent look cause action suit leading appeal determine cause action trite recourse must statement claim see case owuru anor vs adigwu anor lpelr sc looking statement claim trial,Finance
349,"pt,appellant,respondent,contract,court",court forms part record appeal court clear plaintiff respondent instituted action recover balance contractual sum arising contract appellants aggregate facts leading action whole facts involved case culminated subcontract entered appellants respondent see paragraphs statement claim pages record appeal even reliefs sought respondent tied contract simple terms respondent claim trial court appellants owe balance executed quantities contract asphalt works ekwulobiankpolowuakpoachinaumuchu road anambra state nigeria subject matter contract parties opinion reliefs sought respondent trial court would arisen alleged failure appellants fulfill obligation contract,Finance
350,"pt,appellant,respondent,contract,court",also counter claim also different distinct suit appellants sought following reliefs sum n twentyfive million naira general damages breach contract agreement signed parties sum n ten million naira general damages loss goodwill eyes government anambra state important state appellants appeal whole decision court interpret mean decision trial court respondents claim appellants claim trial court see notice appeal filed appellants contained pages record appeal examined claim appellants respondents trial court come conclusion cause action trial court one arose contract appellants respondent court jurisdiction entertain suit leading appeal high court anambra state contract executed contract asphalt works ekwulobiankpolowuakpoachinaumuchu road anambra state,Finance
351,"pt,appellant,respondent,contract,court",nigeria high court federal capital territory suit leading appeal instituted jurisdiction simply means courts power decide case issue see blacks law dictionary th edition jurisdiction authority court decide matters litigated see case mobil producing nig vs lasepa nwlr pt sc apex court stated various types jurisdiction substantive jurisdiction refers matters court adjudicate usually expressed statutes also territorial jurisdiction focus appeal territorial limit court power decide refers geographical area matters brought court adjudication arose courts usually seized matters occur outside territory see case dairo vs ubn nwlr pt held cause action arose contractual relationship respondent appellants true subject matter contract technical causes action parties contract case may carrying businesses different states contracted different states may difficult,Finance
352,"pt,appellant,respondent,contract,court",determine state high court jurisdiction appropriate order look regard order rule federal capital territory civil procedure rules provides suits specific performance breach contract shall contract ought performed defendant resides carries business federal capital territory abuja commenced determined high court federal capital territory abuja even order rules anambra state high court civil procedure rules,Finance
353,"pt,appellant,respondent,contract,court",lordships monica bolnaan dongbanmensemjustice court appeal haruna simon tsammanijustice court appeal mudashiru nasiru oniyangijustice court appeal c limitedappelants ogun state governmentrespondents ratio decidendi action pleadings whether parties well courts bound pleadings parties bound pleadings court refers mamman vs saludeen nscqr per wsn onnoghen jsc settled practice parties court cannot base judgment matter fact pleaded goes issue read context view analytics arbitration conciliation arbitral award arbitral award may set aside section arbitration conciliation act court may set aside arbitral award party making application furnishes proof award contains decisions matters beyond scope submission arbitration however decisions matters submitted arbitration separated submitted part award contains decisions matter submitted may set aside clear therefore ogun state high court empowered set aside award contains decisions matters covered submissions points claims made arbitrator therefore means arbitrator made award matter parties dispute ask arbitrate upon qualify misconduct may render award made liable set aside arbitrator act would acted beyond scope powers functions reposed read context view analytics damages award damages guiding principles award damages breach contract rule governing award damages breach contract stated old english case hadley v baxendale exch p rule since accepted applied counts several decisions rule effect two parties entered contract one broken damages party ought receive respect breach may fairly reasonably considered either arising naturally breach may reasonably supposed contemplation parties time made contract probable result breach see also maiden electronic works ltd v ag federation nscc p swiss nigerian wood ind v bogo nscc p prime merchant bank ltd v manmountain co nwlr,Finance
354,"pt,appellant,respondent,contract,court",pt p fbn plc v associated motors co ltd nwlr pt p okongwu v nnpc nwlr pt p principle reechoed idigbe jsc case omonuwa v wahabi sc p said settled law governing purposes damages put party whose rights violated position far money rights observed cases breach contract aggrieved party entitled recover part loss actually resulting time contract reasonably foreseeable liable result breach time reasonably foreseeable depends knowledge possessed parties events party later commits breach contract therefore means cases breach contract claimant entitled damages flow naturally result breach measure damages breach considered terms loss may reasonably within contemplation parties time contract claim damages breach contract claimant required plead alleged acts breach contract must also lead credible evidence prove extent damages claimed burden proof claim damages arising breach contract lies party alleges breach read context view analytics court raising issues suo motu whether court must call parties address issues raised suo motu effect failure surely fundamental principle law determination disputes parties judge competent suo motu make case either party different disclosed pleadings proceed grant relief asked see deflam co ltd v osun state government nwlr pt p maiyaki v maidoya nwlr pt p akinbinu v oseni nwlr pt p eholor v osayande nwlr pt p oyede v olusesi nwlr pt p therefore permitted court make case formulate case claim different parties pleaded presented proceed give decision thereon courts therefore enjoined restrict decisions issues raised parties pleadings otherwise decision based facts pleaded relief claimed might lead miscarriage justice denial one parties right fair hearing see pascutto v adecentro nig ltd nwlr pt p ojoosagie v adonri nwlr pt p ikeanyi v acb ltd nwlr pt p okhuarobo v aigbe nwlr pt p unokan ent ltd v omuvwie nwlr pt p however court finds necessary raise issue suo motu principles fair hearing demand court invite parties counsel address pronouncing decision thereon see sodipo v lemminkainen nwlr pt p instant case earlier held issue damages breach contract never raised point claim relief pleadings appellant arbitration panel closest third relief relief c wherein appellant claimed sum n general damages regarding allegation nonperformance phase one contract timeously learned sole arbitrator held claim claim damages breach contract claim aside claim relief b considered dismissed learned sole arbitrator however claim damages breach contract clear therefore learned trial judge proceeded make findings awarded sums n damages breach contract findings decision based facts pleaded learned sole arbitrator therefore raised issue damages breach contract suo motu parties,Finance
355,"pt,appellant,respondent,contract,court",invited make presentations address arbitrator issue judgment pronounced thereon damnified respondent certainly requirement law party dispute must heard entire case indeed every material point issue judgment pronounced issue court law indeed anybody person exercising judicial quasijudicial powers fails observe principle would breaching constitutional right party heard decision arrived breach right party heard liable set aside instance person therefore hold court right held learned sole arbitrator breached respondents right fair hearing made award damages breach contract without hearing issue read context view analytics action pleadings whether parties well courts bound pleadings beyond parties arbitration bound award decision arbitrator arbitrators law like judgment rebuttable presumption favour correctness validity arbitral award burden governed general principle law encapsulated section evidence act effect burden proving matter outside scope submissions arbitrator party alleges wishes court set aside succeed proving award made arbitrator contains award made matter outside scope submissions arbitrator party seeks award set aside must show award made pleaded points claim arbitrator premised settled law parties court including arbitration panel bound pleadings party therefore allowed present case contrary pleadings respect trial court indeed arbitration panel allowed raise issue parties place contrary pleadings parties words law trite plaintiff bound claim put forward statement claim therefore entitled relief different pleaded vein claimant arbitration proceeding bound points claim presented arbitrators determination arbitrators equally without jurisdiction grant plaintiff relief claimed see commissioner works benue state v devcom dev consultants ltd nwlr pt p ayanboye v balogun nwlr pt p nwanya v nwanya nwlr pt p courts bodies exercising judicial functions therefore enjoined restrict issues claims raised parties pleadings otherwise decision based facts points pleaded would allowed stand thus ibekwe jsc case ekpenyong v nyong sc p say think reliefs granted learned trial judge sought applicants went beyond jurisdiction purported grant reliefs trite law court without power award claimant claim principle law time stated restated court seems us longer need cite authorities support take view proposition law good law good sense court law may award less parties claimed fortiori court never award never claimed pleaded either party always borne mind court law charitable institution duty civil cases render unto everyone according proven claim vein tobi jsc case adetoun oladeji nig ltd v n b plc nwlr pt p paragraphs ha stated good law parties owners cases best position know cases reliefs courts cannot go outside claims reliefs search claims reliefs,Finance
356,"pt,appellant,respondent,contract,court",role court law adjudicate claims reliefs placed parties therefore clear court found judgment favour plaintiff claimant upon material point neither pleaded canvassed trial necessarily lead miscarriage justice see also david fabunmi v abigail ade agbe nwlr pt p read context view analytics contract breach contract duty plaintiff prove actual loss action breach contract appellant alleged breach contract respondent duty onus plead lead evidence extent damages suffered sufficient merely plead consideration contract stipulated contract document sums money stipulated clause consultancy agreement price consideration would received contract repudiated however contract performed partperformed different rules apply read context view analytics damages award damages guiding principles award damages breach contract law aggrieved contractor building contract instant case entitled balance payment works done also loss profit work prevented means therefore claimant cannot claim current value whole contract unfinished balance contract see warner warner int v fha nwlr pt p acme builders ltd v ksnb nwlr pt p appears principal source law issue hudsons building engineering contracts n duncan wallace therein learned author stated follows measure damage legal problem gives little theoretical difficulty cases breach contract employer obvious builders work profit apart entitlement price damage builder caused breach contract employer assessed light impact upon profit employers breaches two kinds point view damages depending upon whether one hand effect bringing work end preventing starting case builder deprived right profits upon work never actually carried whether one hand merely reduce profits upon increase cost work done case prevention say employer wrongfully terminated contract committed fundamental breach justifying builder treating contract end latter accordingly ceases work measure damages loss profit would otherwise earned usual case work partly carried time contract repudiated builder normally entitled value work done assessed contract rates plus profit remaining work exposition law damages awarded breach building contract extensively quoted approval applied case spdc nig ltd v kafad nig ltd nwlr pt p paragraphs h c lord aderemi jca said exposition law assessment damages quoted approval supreme court ukoha ors v okoronkwo sc also followed court kusfa v united bawo construction co ltd nwlr pt going principles set builder complains wrongful termination contract building entitled value work already done assessed contract rate plus profits remaining work yet done,Finance
357,"pt,appellant,respondent,contract,court",contract repudiated succeed two terms aggrieved builder must adduce credible evidence read context view analytics damages special damages whether claim special damages must specifically pleaded strictly proved parts points claim presented arbitration clear appellant contractor builder commenced work based consultancy agreement repudiated respondent employer appellant bounden duty based upon complaint wrongful termination building contract plead lead credible evidence showing value work already done must assessed contract rate b profit remaining work yet done contract repudiated claimant appellant case must bear mind loss profit specie special damages law requires must specifically pleaded strictly proved evidence see uba plc v btl ind ltd nwlr pt p xs nig ltd v taisei wa ltd nwlr pt p paragraphs dg uwa printers ltd v investment trust ltd nwlr pt p odumosu v acb sc p read context view analytics damages award damages guiding principles award damages breach contract tend agree lord basis measure damages breach contract considered terms loss may reasonably within contemplation parties time loss suffices say award claimed respect breach contract granted matter course must proved evidence must led regards extent injurydamages suffered new era justice dispensation court longer father christmas dishing reliefs awards claimed read context view analytics judgement summary introduction appeal borders breach contract facts appeal judgment ogun state high court sitting abeokuta suit nom delivered hon justice p onamade th day july brief resume facts leading appeal appellant respondent record entered consultancy agreement dated th day june agreement appellant engaged ogun state,Finance
358,"pt,appellant,respondent,contract,court",government respondent provide consultancy services respect health project contract cover rehabilitation upgrading provision engineering services infrastructure hospitals ijaiye ilaro ijebuife ijebuigbo ikenne primary health centres odeda ifo aiyetoro iberekodo owode oderemo appellant also undertake preparation preliminary final design drawings allied documentation architecture engineering quantity surveying provisions biomedical engineering services including preparation tender documents supervision construction works said agreement appellant also compensated additional works expenses incurred thereby agreed parties appellant also compensated reasonable expenses incurred travel accommodation allowancesoffice equipment communication etc contract executed within period twentyfour months commence days date twentyfive percent contract sum paid consultant appellant advance payment according appellant respondent completed advance payment kickstart commencement effective date execution contract th day february appellant placed paid advertisement guardian newspaper requesting prequalification civil engineering aspects job extensive scrutiny prequalification applications bids committee applicants short listed respondent appointed contractors execute civil mechanical electrical engineering works appellant received two letters respondent one terminating contract demanding return certain official project vehicles office equipments upon termination contract appellant instituted action respondent suit nofhclcs federal high court lagos division respondent also filed suit appellant ogun state high court suit noab however parties agreed refer matter arbitration subsequently hon justice onalaja jca rtd appointed sole arbitrator close hearing learned arbitrator found appellant claimant arbitral award published th day april learned sole arbitrator held inter alia notice termination consultancy agreement parties dated breach consultancy agreement executed therefore unlawful illegal null void also awarded sum two hundred fiftyseven thousand six hundred fortyone dollars five million six hundred seven thousand eight hundred forty,Finance
359,"pt,appellant,respondent,contract,court",four naira n damages favour appellant respondent breach contract cumulative sum eight hundred fifty thousand naira n awarded favour appellant respondent cost action respondent dissatisfied award consequently applied ogun state high court set aside award made learned sole arbitrator especially respect award united states dollars usd n damages breach contract action ogun state high court initiated vide motion notice dated filed learned trial judge considered judgment allowed application consequently set aside award n made learned sole arbitrator favour appellant ground among issues presented determination said arbitrator part judgment court setting aside arbitral awards set appellant aggrieved therefore appealed court appeal issues court adopted following issues determination appeal whether indeed appellant claim damages breach contract sole arbitrator justify lower courts nullification award sum two hundred fiftyseven thousand six hundred fortyone dollars another n five million six hundred seven thousand eight hundred fortyfour naira made favour appellant whether lower court right held sole arbitrator hear respondent issue breach contract whether lower court right held appellants reliefs b sole arbitrator disjunctive conjunctive,Finance
360,"pt,appellant,respondent,contract,court",decisionheld whole court appeal held appeal failed dismissed haruna simon tsammani jca delivering leading judgmentthis appeal judgment ogun state high court sitting abeokuta suit nom delivered hon justice p onamade th day july brief resume facts leading appeal appellant respondent record entered consultancy agreement dated th day june agreement appellant engaged ogun state government respondent provide consultancy services respect health project contract cover rehabilitation upgrading provision engineering services infrastructure hospitals ijaiye ilaro ijebuife ijebuigbo ikenne primary health centres odeda ifo aiyetoro iberekodo owode oderemo appellant also undertake preparation preliminary final design drawings allied documentation architecture engineering quantity surveying provisions biomedical engineering services including preparation tender documents supervision construction works,Finance
361,"pt,appellant,respondent,contract,court",agreement put evidence exhibit total payments appellant consultant entitled respondent follows six hundred eleven thousand one hundred twentytwo united states dollars ii eight million two hundred ninetyeight thousand eight hundred fortyfour naira n said agreement appellant also compensated additional works expenses incurred thereby agreed parties appellant also compensated reasonable expenses incurred travel accommodation allowances office equipment communication etc contract executed within period twentyfour months commence days date twentyfive percent contract sum paid consultant appellant advance payment according appellant respondent completed advance payment kickstart commencement effective date execution contract th day february appellant placed paid,Finance
362,"pt,appellant,respondent,contract,court",advertisement guardian newspaper requesting prequalification civil engineering aspects job extensive scrutiny prequalification applications bids committee applicants short listed respondent appointed contractors execute civil mechanical electrical engineering works appellant received two letters respondent one terminating contract demanding return certain official project vehicles office equipments facts revealed record appeal also show upon termination contract appellant instituted action respondent suit nofhclcs federal high court lagos division respondent also filed suit appellant ogun state high court suit noab however parties agreed refer matter arbitration subsequently hon justice onalaja jca rtd appointed sole arbitrator sole arbitrator ordered pleadings duly complied claim,Finance
363,"pt,appellant,respondent,contract,court",appellant claimant arbitration panel follows declaration notice termination written behalf respondent claimant herein dated th day december purporting terminate consultancy services agreement dated th day december purporting terminate consultancy services agreement dated th june breach said consultancy agreement said notice therefore unlawful effect b addition claimant entitled therefore claims sum four hundred thirteen thousand one hundred seventythree united states dollars three cents ii n six million three hundred eightythree thousand four hundred eleven naira twenty kobo sums honourable arbitrator may adjudge fair recompense professional services rendered claimant invoiced respect consultancy agreement dated th day june reimbursable expenses incurred claimant th day december,Finance
